"number_edges_cminet","number_edges_phy","TP","F_score"
152,153,130,0.852459016393443
152,147,106,0.709030100334448
152,148,118,0.786666666666667
152,157,118,0.763754045307443
152,152,124,0.81578947368421
152,157,125,0.809061488673139
152,151,118,0.778877887788779
152,144,127,0.858108108108108
152,168,120,0.75
152,152,118,0.776315789473684
152,153,113,0.740983606557377
152,149,125,0.830564784053156
152,155,121,0.788273615635179
152,144,121,0.817567567567568
152,146,116,0.778523489932886
152,145,116,0.781144781144781
152,146,119,0.798657718120805
152,155,128,0.833876221498371
152,161,126,0.805111821086262
152,158,130,0.838709677419355
152,162,132,0.840764331210191
152,151,126,0.831683168316832
152,150,118,0.781456953642384
152,160,132,0.846153846153846
152,152,124,0.81578947368421
152,139,112,0.769759450171821
152,150,127,0.841059602649007
152,155,125,0.814332247557003
152,152,124,0.81578947368421
152,149,113,0.750830564784053
152,159,129,0.829581993569132
152,151,123,0.811881188118812
152,154,121,0.790849673202614
152,168,127,0.79375
152,152,132,0.868421052631579
152,143,122,0.827118644067797
152,149,127,0.843853820598007
152,157,129,0.83495145631068
152,159,122,0.784565916398714
152,144,123,0.831081081081081
152,148,122,0.813333333333333
152,147,119,0.795986622073579
152,152,122,0.802631578947368
152,155,129,0.840390879478827
152,159,125,0.803858520900322
152,153,129,0.845901639344262
152,151,129,0.851485148514851
152,150,125,0.827814569536424
152,149,120,0.79734219269103
152,147,128,0.8561872909699
