"number_edges_cminet","number_edges_phy","TP","F_score"
218,212,183,0.851162790697674
218,205,160,0.756501182033097
218,194,157,0.762135922330097
218,229,179,0.80089485458613
218,205,171,0.808510638297872
218,226,181,0.815315315315315
218,229,179,0.80089485458613
218,196,168,0.811594202898551
218,246,176,0.758620689655172
218,214,172,0.796296296296296
218,212,168,0.781395348837209
218,204,170,0.805687203791469
218,221,175,0.797266514806378
218,204,171,0.81042654028436
218,204,170,0.805687203791469
218,213,169,0.784222737819026
218,211,170,0.792540792540792
218,217,179,0.822988505747126
218,226,183,0.824324324324324
218,207,168,0.790588235294118
218,217,181,0.832183908045977
218,195,170,0.823244552058111
218,216,173,0.797235023041475
218,224,178,0.805429864253394
218,215,173,0.799076212471132
218,226,183,0.824324324324324
218,217,179,0.822988505747126
218,208,172,0.807511737089202
218,211,175,0.815850815850816
218,200,155,0.741626794258373
218,219,177,0.810068649885584
218,204,158,0.748815165876777
218,208,173,0.812206572769953
218,226,176,0.792792792792793
218,215,188,0.868360277136259
218,201,167,0.797136038186158
218,215,186,0.859122401847575
218,215,187,0.863741339491917
218,234,183,0.809734513274336
218,211,160,0.745920745920746
218,205,169,0.799054373522459
218,214,175,0.810185185185185
218,213,177,0.821345707656612
218,213,180,0.835266821345708
218,212,169,0.786046511627907
218,205,173,0.817966903073286
218,214,181,0.837962962962963
218,207,166,0.781176470588235
218,208,177,0.830985915492958
218,209,178,0.833723653395785
