"number_edges_cminet","number_edges_phy","TP","F_score"
989,905,592,0.625131995776135
989,1006,669,0.670676691729323
989,818,559,0.618705035971223
989,1070,700,0.679941719281205
989,1134,659,0.620819594912859
989,1092,702,0.674675636713119
989,1130,705,0.665408211420481
989,1149,719,0.672591206735267
989,1190,692,0.63515374024782
989,1077,701,0.678606001936108
989,907,616,0.649789029535865
989,1071,686,0.666019417475728
989,1105,682,0.651384909264565
989,871,593,0.63763440860215
989,1135,688,0.647834274952919
989,885,607,0.647812166488794
989,867,567,0.610991379310345
989,1073,695,0.674102812803104
989,1201,713,0.651141552511415
989,1097,664,0.636625119846596
989,1165,715,0.663881151346332
989,1076,702,0.679903147699758
989,1024,672,0.667660208643815
989,891,630,0.670212765957447
989,1062,689,0.671867381764993
989,1214,688,0.624602814344076
989,1187,726,0.667279411764706
989,1155,698,0.651119402985075
989,850,583,0.634040239260468
989,1070,668,0.648858669256921
989,1177,721,0.665743305632502
989,1106,691,0.659665871121718
989,1134,685,0.645313235986811
989,1017,697,0.694915254237288
989,1142,706,0.662599718442046
989,1077,679,0.65730880929332
989,1041,675,0.665024630541872
989,1115,738,0.701520912547529
989,1133,707,0.666352497643732
989,1114,703,0.668568711364717
989,1171,712,0.659259259259259
989,908,613,0.6462836056932
989,1093,692,0.664745437079731
989,1154,686,0.640223985067662
989,800,534,0.596981553940749
989,822,563,0.621755935946991
989,1103,689,0.658699808795411
989,842,591,0.645548880393228
989,1128,681,0.643363249881908
989,1058,695,0.679042501221299
