"number_edges_cminet","number_edges_phy","TP","F_score"
425,419,313,0.741706161137441
425,421,324,0.765957446808511
425,405,303,0.730120481927711
425,426,315,0.740305522914218
425,428,313,0.733880422039859
425,429,335,0.784543325526932
425,421,321,0.75886524822695
425,457,335,0.759637188208617
425,449,321,0.734553775743707
425,427,328,0.769953051643192
425,410,326,0.780838323353293
425,439,325,0.752314814814815
425,447,309,0.708715596330275
425,433,328,0.764568764568764
425,414,295,0.703218116805721
425,428,325,0.762016412661196
425,421,314,0.742316784869976
425,438,328,0.760139049826188
425,428,317,0.743259085580305
425,422,303,0.715466351829988
425,432,319,0.744457409568261
425,431,318,0.742990654205608
425,439,325,0.752314814814815
425,421,335,0.791962174940898
425,430,330,0.771929824561404
425,419,311,0.73696682464455
425,441,324,0.748267898383372
425,450,331,0.756571428571429
425,402,308,0.744860943168077
425,430,305,0.713450292397661
425,433,316,0.736596736596737
425,448,328,0.751431844215349
425,446,320,0.734787600459242
425,405,334,0.804819277108434
425,455,326,0.740909090909091
425,418,311,0.737841043890866
425,425,305,0.717647058823529
425,451,334,0.762557077625571
425,442,335,0.77277970011534
425,424,326,0.767962308598351
425,410,326,0.780838323353293
425,435,331,0.769767441860465
425,431,321,0.75
425,440,331,0.765317919075144
425,404,308,0.743063932448733
425,417,313,0.743467933491686
425,430,321,0.750877192982456
425,388,310,0.762607626076261
425,406,307,0.738868832731649
425,425,315,0.741176470588235
