"number_edges_cminet","number_edges_phy","TP","F_score"
47,33,30,0.75
47,42,38,0.853932584269663
47,37,32,0.761904761904762
47,44,37,0.813186813186813
47,46,35,0.752688172043011
47,45,37,0.804347826086957
47,40,34,0.781609195402299
47,46,38,0.817204301075269
47,47,39,0.829787234042553
47,44,38,0.835164835164835
47,43,37,0.822222222222222
47,43,35,0.777777777777778
47,44,38,0.835164835164835
47,33,30,0.75
47,49,42,0.875
47,36,31,0.746987951807229
47,33,27,0.675
47,43,38,0.844444444444444
47,44,40,0.879120879120879
47,47,36,0.76595744680851
47,44,37,0.813186813186813
47,45,39,0.847826086956522
47,43,38,0.844444444444444
47,34,31,0.765432098765432
47,43,39,0.866666666666667
47,47,38,0.808510638297872
47,46,40,0.860215053763441
47,47,41,0.872340425531915
47,33,30,0.75
47,44,37,0.813186813186813
47,41,34,0.772727272727273
47,39,35,0.813953488372093
47,43,36,0.8
47,44,38,0.835164835164835
47,45,41,0.891304347826087
47,49,41,0.854166666666667
47,45,39,0.847826086956522
47,47,38,0.808510638297872
47,53,43,0.86
47,45,37,0.804347826086957
47,41,34,0.772727272727273
47,38,31,0.729411764705882
47,46,38,0.817204301075269
47,49,40,0.833333333333333
47,31,27,0.692307692307693
47,39,32,0.744186046511628
47,52,37,0.747474747474748
47,41,33,0.75
47,49,39,0.8125
47,45,40,0.869565217391304
