"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127"
"1",1,-0.00582964383545901,-0.0126605727206419,0.0724405944663602,-0.219778721596457,0.0795461438369832,0.0204953160469736,-0.131413275821312,-0.053419685254801,0.0147628095254479,0.00495626992808225,-0.183258770408919,0.147126152411112,0.0240304396740089,0.034784140271143,-0.202051794216282,0.0689870431021289,0.0655968479016835,-0.122972275524382,0.0575237919205178,-0.00950247480028696,0.107418249717498,-0.0432519079324342,0.0729988829162944,0.376703754264201,0.103040242366017,-0.0346848322256631,0.0738416614225382,-0.15416359216688,0.0149022120887179,0.00733912227672202,0.00175452709525147,-0.0907967778105249,-0.0811663206093855,0.336581520172608,-0.048143055625087,-0.0650684086567189,-0.144216829758361,0.00195050865192636,0.0393904999210219,0.211032876884297,-0.0737596332613835,0.0729344793776585,-0.22278319614375,0.265748320948054,-0.252695827378804,-0.0016371450659949,-0.0611276610017168,-0.0561396529121185,-0.122722574696476,-0.0411661141567519,-0.0146632456395855,0.124792761312394,0.0517603063398775,0.0339332174746561,0.0149141617215165,-0.0600028897630182,0.593654367342726,0.352377699209419,-0.103812884787418,0.109859342729421,0.0236794808903934,0.0822636540567864,0.0137119800947228,-0.073167711845763,0.116045429478905,-0.00528701986802917,-0.0740357783263386,-0.0222432641227982,-0.0657809766369054,0.195088400204704,0.00500171228414022,-0.0642141715148487,-0.0677403152760042,0.0115068303216501,-0.223737516079613,0.0857275390432372,0.0111129606976353,0.167609457079109,0.146601203817085,0.198546326372833,-0.175934074434479,-0.0112039886861569,-0.0926044605722316,-0.023194457985857,0.187857750769745,0.0460435737070948,-0.210366322046101,0.11763813620514,-0.186699358057234,0.0158579655725578,0.00582579289159291,0.13547210798667,-0.0502855130416117,0.0836528991559873,-0.125096856691993,-0.0911685860747206,-0.0332198575577894,-0.0985214717099751,-0.114310859940546,0.0592219286814303,0.045492802918477,-0.204137351146539,-0.22544314781763,-0.06663898273121,0.224942746372733,0.142794308448913,-0.128442711326243,0.0629189817746152,0.0239083557729479,0.0566892887363196,0.0530643435875481,-0.0264091386427989,-0.240292373519976,-0.066928044117904,-0.230102359054799,0.093689322851683,-0.0760832801566144,-0.171727984026097,-0.0176158093572111,0.191368523778948,0.0686329902453542,0.0631439597886327,0.146137034509603,0.309764514393426,-0.0193846660521143,-0.0303791964370112
"2",-0.00582964383545901,1,0.0392972138785411,-0.125594806842593,-0.03789611595361,-0.106017854567209,-0.0798685365313923,0.00712953160309788,-0.000512037909295928,-0.101962801749049,-0.0715764760721782,-0.0118920185722212,-0.120232872749034,-0.0729006425437169,0.848372599299853,-0.0779894834646158,-0.00653350087749453,0.0237652903457527,-0.0202222536699868,-0.0280271612126795,0.0799423352354779,-0.0950957916551842,-0.0796448569917603,-0.194336042188558,-0.0790040479028886,0.0125833359323778,0.22113365370438,-0.0580145373921465,0.0908503675362725,-0.102078315535953,-0.106369925748002,0.265440969300948,-0.0710573399071014,0.00866280809138976,-0.0920367437713258,0.085154121551583,-0.10708987185245,0.146032946112855,-0.149979504741556,0.113395700095807,-0.136331006299327,0.102071980900189,-0.170051276054355,-0.0706743267789676,-0.0702076039642922,-0.0933994650841082,-0.151362102439988,0.121182312410417,-0.047567346885638,-0.0153919289821766,0.0690479805638795,0.12960664442956,-0.0704456003997164,0.112420309051628,-0.0665286626668312,-0.0637055219612185,0.0955085179883474,-0.0338465161035456,-0.0870144223561839,-0.0350636582752841,0.00743880560869874,0.311305193294466,-0.0768940277910945,0.0181835034149278,0.0167502697705484,-0.150929041905941,0.145191963306362,0.50354689981695,-0.155285850691558,-0.0477608773395524,-0.123742255163342,-0.0274859068129101,0.175378415938012,0.105378268337637,0.210649021550367,-0.0781895068173495,-0.161089679076555,-0.0930920147611249,-0.0576448045996831,-0.113605446826437,-0.102349976463029,-0.0460628433441882,0.125076041652913,0.124092422906167,-0.17398928714414,-0.156683122091669,-0.0770028554434362,0.00321659606427996,-0.0595432977067018,-0.026836368084663,-0.0570706294535339,-0.129660668133539,-0.135477820377265,-0.106354264564272,0.313438711139161,-0.0149068129799222,-0.0584030972078025,0.115176672759763,-0.0347535984739261,-0.1782748980223,-0.0624984187581138,-0.00955558980320951,-0.0436671543029726,-0.0765680914878039,0.45288721359624,-0.0053226068706655,-0.0657918524452388,-0.03134827693278,-0.0672065914810276,-0.000954392127855454,0.0606866678816456,0.165688736626042,0.191237652076761,0.0609193947404624,-0.0874134323926739,-0.0934997977662804,-0.187608719060782,0.140246197245665,-0.0377204776751593,0.141474496297304,-0.0388212824208422,0.0559483216765274,-0.0523483695651259,0.0209176076976512,-0.0594368004460736,-0.0854022776513673,0.0878194535027432
"3",-0.0126605727206419,0.0392972138785411,1,-0.0352963291492199,0.0769282250209647,-0.131445774298272,-0.0119407347686437,0.145878032588033,-0.00317290242112158,-0.0174304980384617,0.032638255834364,0.0522482294058058,-0.142333171115131,-0.110947852098662,0.047691937626061,0.0612638529572891,-0.00793285698758652,-0.00221934846976625,0.0829390788661245,-0.0513962173049257,0.0939737157929743,-0.0976011491541546,-0.122761542176137,-0.0227118682287517,-0.084247074827915,-0.0309587293577882,-0.0699203271001291,0.0833437575219316,-0.0286813601496691,-0.158023182941611,-0.0733274563160498,-0.0745408658016842,0.155018451127185,0.065844403199339,-0.0977966020991168,-0.0248200459678406,0.0621687711558628,-0.0758268478144382,0.0112843991722169,-0.0824821544244287,-0.165374217680477,0.148667603722361,-0.0145928387499453,0.0302085006279803,-0.0618937679217329,0.063846899689278,-0.0260874931205171,-0.0507156562816821,0.0618092759873359,0.0649278819393171,-0.0896774682353418,-0.0893924476732407,0.0138196686008767,-0.0573329208763483,-0.0470181429343075,-0.0758171197274738,0.0106775854200179,-0.0026817407778905,-0.0917205348556344,0.0616451597299466,0.114548725068005,-0.0231798201985647,0.0752965593013743,0.0225825317551435,0.0694723041423777,-0.0823786036797578,-0.0882287567249535,0.0157735389651265,0.0298124458271338,0.0286931033374452,-0.0886507150605298,0.129924895758406,0.0724199173573719,0.0619192216830029,-0.090473737073891,0.0671299612011928,-0.157583941236905,-0.110422874454287,-0.0790170160856682,-0.0591168643942376,0.0347051043702001,0.0553781532640568,0.0378301363113692,0.138853381574727,0.030431369989423,-0.065354123950004,0.024867798100487,-0.00112952147293664,-0.0961293199390055,0.0926317984404967,0.110382986336665,0.00748502327745305,0.0438748537499624,-0.0973411402764159,-0.0247381366046118,0.0129350721716094,0.0905450690082641,0.0100461550742916,-0.016666675095858,-0.126513543993363,0.0499206784157977,0.05775402285164,0.0737801861464555,-0.0220367506493215,0.0207495319262835,0.040808644705026,0.00592854864282703,-0.0620275171122081,-0.00836942858413095,-0.0131574325865432,-0.0436742906978533,0.0060338377342042,-0.0748077939767129,-0.018321067682919,-0.0293705766399438,0.0671728765353189,0.00397574491190547,0.0216710018537591,-0.00222916526873818,-0.0865518681524743,0.0585552255195542,0.0979703108911284,-0.0504009134188768,-0.030089435757075,-0.042007381331394,-0.0319894162544458,0.0197313917705591
"4",0.0724405944663602,-0.125594806842593,-0.0352963291492199,1,-0.250119891713787,0.114890673624269,0.152317159293945,-0.0835925988838004,-0.031462260958668,0.0741732035210243,0.0903030929321262,-0.154066310412044,0.19175215669607,0.29731992036697,-0.0934736967402389,-0.229168075808366,0.0619664270413759,0.0546136021677649,-0.047088120915248,0.101207471938253,-0.00795247390657499,0.249897019440426,0.0589585640090736,0.172170080483836,0.146368967551842,0.0234520569624159,-0.0369184122004886,0.0777123544905044,-0.156893803502609,0.247979155027007,0.0987414554860769,-0.0454622651730796,0.024699545983123,-0.188186410507584,0.106726318589698,-0.000233867890074498,0.128907318970607,-0.089359918097122,0.245188541400702,-0.191478979965968,0.255911441945658,-0.174428236271296,0.152795218566079,-0.28897699222432,0.0760180382958389,-0.279093168356058,0.0329528012623875,-0.18778629330551,-0.0502655886373493,-0.227892863620537,-0.0718680953852121,-0.0945124917459221,0.0717213448011939,0.0618573563712032,0.0558284170735626,0.309031223638763,-0.0996379717280829,-0.00199716435143648,0.20477880798826,-0.149126117622787,-0.0247871222665603,-0.0361545088315557,0.040345757294737,-0.0534910196432107,-0.159264884897624,0.241124262394194,-0.0367624314479149,-0.08866869596252,0.130572237669434,0.00976688185773837,0.153590013171246,-0.0171997001476256,-0.0590221564672772,-0.070789525065177,-0.058830541222218,-0.265610806729728,0.285321229881667,0.0677862919435696,0.1195366074862,0.0523301109477454,0.0247416797757556,-0.230003828907967,-0.0872565752085374,-0.152622232030056,0.0663121532703037,0.0710045518537745,0.175778082339104,0.0229891005083433,0.146243207933728,-0.228814607958226,-0.010620761638209,0.259463938099307,0.373769984543683,0.00416404705947517,-0.0332805696850027,-0.0597034231836376,0.0939929191733529,-0.0633934826095023,-0.0775712072547504,0.136990155996803,0.0756511502422479,-0.0441585547970359,-0.232265682103993,-0.264203999807904,-0.0892095865627587,0.0419552980687028,0.0859698950913886,0.103986123176498,0.185333592797847,0.105465211444275,0.0108601233560093,0.0351778401483488,-0.106638155991489,-0.00743686924277643,-0.0276916325848556,-0.269124953156683,0.14846487409148,-0.119260687327691,-0.220446463568237,-0.0430397746379186,0.282414334521835,0.00867381077736321,0.122064644807154,0.112609376933063,0.248458232636918,0.0794881177129311,-0.108735219860075
"5",-0.219778721596457,-0.03789611595361,0.0769282250209647,-0.250119891713787,1,-0.0622662649540364,-0.128731341782716,0.198509554990339,-0.0340769242638943,-0.173994689167918,-0.0542599092343716,0.319023451463051,-0.26804390005675,-0.237326270120878,-0.0849263448270581,0.512582096999991,-0.150623610431701,-0.0738087239536123,0.216061199870653,-0.11398553850266,-0.0263824940250526,-0.228255275509856,-0.150327920159931,-0.108218751630971,-0.286333891317212,-0.114991465419959,-0.072297481375005,-0.106942957716097,0.135428135960909,-0.129874849276687,-0.0132459546405557,-0.114452878849955,0.117334715166184,0.282959152228243,-0.224520247996189,0.0078360124833447,-0.0177891436849466,0.0517373616051911,-0.229345212592065,-0.0543227885786656,-0.289073360415062,0.0825369427621443,-0.1239243757516,0.889543343762681,-0.189356234016595,0.856058573339689,0.0529189356922838,0.100929485866991,-0.00632956667970585,0.542132427291119,0.016757655208229,-0.0173188662493071,-0.219081397003054,-0.136419373998075,-0.0731486070541111,-0.126677038708086,0.0744524057755963,-0.139341785480011,-0.346984754029124,0.235792393261316,-0.091121025575565,-0.138617166289503,-0.0981221483460617,-0.0192679750488189,0.199663177764047,-0.149445367739925,-0.0643160142807487,0.0214587160878351,0.0435232786806369,-0.0423070032095945,-0.275002006339493,-0.0680362149320334,0.0674803911791872,0.0472035124680768,-0.081656659434586,0.872471653461896,-0.114243049980464,0.101003519722038,-0.221681083241668,-0.177156794159173,-0.112497679665985,0.503454681035508,-0.0130149193520749,0.302107285569105,0.0545521580305584,-0.108166757473857,-0.166620434836884,-0.0202236832831257,-0.220533344015403,0.963676214638809,0.0457624722833106,-0.0356212711345603,-0.236414159858847,0.0433043115580955,-0.13527606803502,0.121666459313753,0.0933422637403237,0.0840703762815184,0.06280726726336,0.0424187093264232,-0.00382507339346314,0.0746698103455281,0.947286127040547,0.703663262883538,-0.135052105647345,-0.136567025861029,-0.149164842622516,-0.127576216556383,-0.0777268819935657,-0.0955407541281679,-0.0141016066745609,-0.106297857550313,0.0915808528888479,0.158927031283774,0.0368221467077422,0.878031509697999,-0.0974528540962694,0.0281178969499128,0.55896820452123,-0.0146666278309738,-0.250650227503121,-0.0553423995750874,-0.203309373504115,-0.241003721630292,-0.259230442072936,-0.0914209729192542,0.0300824389286263
"6",0.0795461438369832,-0.106017854567209,-0.131445774298272,0.114890673624269,-0.0622662649540364,1,-0.030608479279328,-0.0416350969896027,0.0186876660112848,0.143639853044224,0.101579611442358,-0.0707440124057813,0.212515936025167,0.0741605052346167,-0.111690130546919,-0.128880006686807,0.0306675805809934,0.0300757518490133,-0.111921338684186,0.116882850740792,-0.0130333297486265,0.0551581989760985,0.18810183699353,-0.0147167114579809,0.11293232704718,-0.101297816317004,-0.0196043331575941,-0.0289557596808897,-0.00134815501877067,0.0503327713738634,0.213898399559761,-0.0573532405826879,-0.0765967615784804,-0.137035128341854,0.163574190561758,0.109366259717496,0.0456726354429081,-0.00965431060633187,0.0367651849215637,-0.123820512924103,0.230598312597309,-0.148312592462641,-0.012849481107518,-0.0780847659135775,0.136944976351759,-0.0781972747794388,0.0214485744617382,-0.0435237772170225,-0.0375095723667976,-0.174234200061763,-0.0065322656057626,-0.0784887018157258,0.0575651660034004,-0.0262073661866599,0.0638190841474145,0.239742261973826,-0.0646184400048314,0.144637105622553,0.0842008586416547,-0.129195997781503,-0.1641525814245,-0.0083966454311646,0.00497217217645473,-0.0696938642803327,-0.140406846382575,0.128655211426093,-0.0219865122393046,-0.0133055501718811,0.173880225427735,-0.0147687780688659,0.189678946142982,-0.163738869665112,-0.0309783680895704,-0.0190336799844561,0.0168410346495196,-0.0605575275476893,0.220759857301986,0.217478305073944,-0.00530503101140628,0.0602358117825113,0.0204025288157219,-0.0707413461492886,-0.155175047590791,-0.128067880140061,-0.0428048279636217,0.0439938959870577,0.123286459998717,-0.142261770486629,0.222778419286048,-0.0667748261151019,-0.0668190416628319,0.100895080794531,0.116880528681558,0.180758851981498,-0.0679834552226961,-0.157424726077457,0.0424901217194094,-0.101659235167819,0.13443634421393,0.209346806415388,-0.00717016535542659,-0.0822753430873885,-0.0745181562114952,-0.131054388312773,-0.070324828874215,-0.0543780285840393,0.0205265279572933,0.0479908933808375,0.056815214085065,0.12732351271336,0.0456069046369275,-0.0191603160846036,-0.0104480225605284,-0.0375665342203404,0.0625640075262403,-0.0947770137301519,0.055981757781618,-0.0402808884958904,-0.10601494274889,-0.00396127742151847,0.00309863080240138,-0.0210572215601087,0.163497550773997,0.00262562924684905,0.0800075352020927,0.181460289355947,-0.0716349743535504
"7",0.0204953160469736,-0.0798685365313923,-0.0119407347686437,0.152317159293945,-0.128731341782716,-0.030608479279328,1,-0.000751240210322453,0.102080420321258,0.0571853903025864,0.0965223611686155,-0.162406245855457,0.0391042898743418,0.192073629579332,-0.076375557665305,-0.139733123899442,0.0616310889644127,0.0831030401828433,-0.0993186016779514,0.0741000782363514,-0.0306416915987571,0.0107889762935459,0.103947835666754,0.139738886491921,0.0753589990194723,0.106998187770643,0.0178858429259883,0.0334326766188623,-0.0350124708525493,0.198299016399739,0.132934385694116,-0.0698322019982404,-0.0568632398958383,-0.124199770136769,0.0329323780773832,-0.0580375048484616,-0.0291028099964484,0.0827812326240949,0.227191045936806,0.00163616067695449,0.0583028848821343,-0.0890233605433615,-0.041206251804734,-0.1334728333212,0.0168806117396053,-0.1335007934353,0.0691254633970483,0.0495633663504379,-0.0339598331271677,-0.163912301104526,-0.03923805997472,-0.0318521267550375,0.0924033739563963,-0.0283909029829813,-0.0064908275171149,0.180613191016465,-0.13611646690354,-0.051029675653614,0.162193489110772,-0.128306377645832,0.101785458517935,-0.0296202882120617,0.0791384979802494,-0.054147742081073,-0.0905202832631744,0.106181639866781,-0.0968987031401052,-0.0958638559546141,0.0102810363538709,0.133303564653845,0.105293017558499,-0.023309100192305,-0.0761860387457238,-0.0193160692869196,-0.126294389695006,-0.121082988035256,0.225570709046558,-0.0994834045674641,0.0437026475426137,0.0149409609137152,0.0113166082743103,-0.153513247777824,-0.00356792807600898,-0.176859558061697,-0.0186659566802584,0.0254234414413911,0.163717294335473,0.107304434973784,0.0604766207048906,-0.107632377053619,0.0936970186460023,0.22921845046912,0.154348301663946,0.0474141971126043,-0.0638168379740053,0.0636524963059094,0.028460707554724,-0.171658184323298,0.0931511277746131,0.111537993097654,-0.0220953509036402,-0.0902580647965295,-0.112634620240949,-0.197450809202536,-0.130872212242816,0.0777096271240201,0.149744289027754,0.0531389651659806,0.039265214903553,0.08799421705934,0.064633114045968,-0.0456283375368817,-0.00716390171868047,0.0519397818030742,0.00699507806220396,-0.128383477201289,0.0427071489872539,-0.0819501692463409,-0.171896314470061,-0.0291789837305872,0.102531070672356,-0.135777591852142,0.23023115857642,0.0781032930014001,0.0815446067136195,0.163075843472241,0.00557856239074976
"8",-0.131413275821312,0.00712953160309788,0.145878032588033,-0.0835925988838004,0.198509554990339,-0.0416350969896027,-0.000751240210322453,1,-0.0582761171772602,-0.0478424155260629,0.0429815125208058,0.225212996919058,-0.126782080220246,-0.0366129872871364,-0.056140049914217,0.185881683344685,-0.024045804702144,-0.0631805741429457,0.251890436751065,-0.0282855370490351,0.0188357957824288,-0.131077857358632,-0.0982450393571143,-0.134580242260834,-0.0513357793347306,0.0293792702439016,-0.0175489911406921,-0.153153713259353,0.104305573313872,-0.0618690031712727,-0.0183256166328742,-0.113352754052592,0.0268365975189083,0.234113097226873,0.000507489659549857,-0.097404135594978,-0.0308030735467551,0.104605545603056,-0.0148656630605644,0.111068256582409,-0.168237104531949,-0.0662512676869642,-0.181715694627594,0.201220770003532,-0.113531864025869,0.211862824918436,-0.0422678420354545,-0.0190473944644821,-0.157637299252133,0.219500954874237,0.00851222696861313,-0.132858591299895,-0.175781418586322,-0.107746643401842,0.00863619319190395,-0.0766021906457498,-0.121226796481308,-0.0153500135101922,-0.106778422724258,0.194491227287021,-0.0394200456368507,-0.111834354429265,0.0768636224136658,-0.168412439049906,0.244069236165046,-0.13778956764147,-0.122944407259056,0.056827994682852,0.0354572836037721,0.0502434872678566,-0.151840809736372,-0.00788034466572802,-0.0850415280816662,0.0985356616976566,-0.0461341678722196,0.208848337813445,-0.126982016612042,-0.0160708032848803,-0.131477435955132,-0.138342051992023,-0.118998267441153,0.25883150464658,0.0265426420379473,0.100495933413613,-0.0322143343066469,-0.0555601989837952,-0.0697047575585076,-0.0073838054387041,-0.0756670379544316,0.221882070089567,0.013271724928392,-0.0105185498527784,-0.097495210795106,0.1322788378892,-0.165022081130873,0.0542026345773952,0.00353269711246331,0.0504901351095067,0.0203513609555793,0.0440283262236121,-0.0274443758362482,-0.0177806232761998,0.25127205465163,0.210013367242791,-0.0358141663032724,-0.0851123378573214,0.00600333144539181,-0.0703890074848847,-0.166876106944799,-0.0547897036819605,-0.0170700167165789,-0.0964678817853291,-0.0428286697364624,0.0588409455848846,0.00363944756135364,0.219914307563306,-0.0161596651181825,0.0355320956151829,0.232736854623505,-0.0180207585993056,-0.0505198029103057,-0.140728041980362,-0.0864172483419461,-0.00411140142332592,-0.119485379984232,-0.0498660179294539,0.0584742533554303
"9",-0.053419685254801,-0.000512037909295928,-0.00317290242112158,-0.031462260958668,-0.0340769242638943,0.0186876660112848,0.102080420321258,-0.0582761171772602,1,-0.0746921479923792,-0.00697288015151667,-0.0300524805480123,-0.0511691241413644,-0.000754061642974158,0.0079781444863218,-0.0255345801593912,-0.0962498815254051,-0.0218834186966282,-0.0349395941982878,0.021509575988262,0.110085466639603,-0.0823764015190035,-0.0502851005300032,-0.0523874215831556,0.0294161859547155,0.0355771896314972,0.20463815125959,-0.114718620795949,0.0280645081029973,-0.0203816984070308,-0.0154688002299918,0.046595965405182,0.00890186891632291,-0.0228068838072512,-0.0536533438564829,0.133419984129026,-0.0448264319218869,0.0306838009693093,-0.00148791628012195,0.0869359512057754,-0.0621664029470413,0.0496427811818512,-0.0370988802212897,-0.0466812548353827,-0.0669318247382988,-0.0457535075974588,-0.0120133363735604,0.0646114671185826,0.0882014039994275,-0.041933464028917,0.0623089367630627,0.169101307994323,-0.00991481697951417,0.147582152611732,0.00256590597192488,-0.0337372096897775,0.104689157753725,-0.0474317459485316,-0.0310379328807359,-0.00183938853589621,-0.0351419812167757,0.1049927093183,-0.0012479102410678,0.0759989325232703,0.00495161529279038,-0.183791059908733,0.181477493297644,-0.0497386305024568,-0.0334184043618872,0.0869031511502753,-0.0643497094583929,-0.0465422304861202,0.0512986432695526,-0.00405843870032868,0.0519058566178373,-0.0345536478450887,-0.0638252002131728,-0.116676292475338,-0.0927217410841798,-0.00560313503465332,-0.0364928319975924,-0.0604618741093477,-0.00587506485881162,-0.0144365284132839,-0.00110565290509918,-0.0558493696335103,-0.0370516696185903,0.051370099021037,-0.0709669036877437,-0.0259593545358727,-0.058722882890743,-0.044167914054748,-0.0120876141621452,0.100802479587498,0.0259641515159441,0.0433595088020938,0.0307319077185297,0.0115762482695757,0.0726713751717063,0.0760294859547264,0.00928437051949952,0.0662497187626389,-0.0235915190960828,-0.0682498936184723,0.125405054041721,-0.0809255540321118,0.0337184814345674,0.0386592757137084,-0.0863785378750737,-0.0566560882346358,0.0145780226706185,-0.0216344064583776,-0.103114105792831,-0.000859089842498048,0.023679219048924,-0.0377899710201088,0.0294662533143037,0.116882430688426,-0.0771369539602801,0.114696336517324,-0.0114184368796076,0.00232657545296694,0.0721559149232744,-0.0871453468597934,-0.1659141236309,0.0522812438407645,-0.0342187114748947
"10",0.0147628095254479,-0.101962801749049,-0.0174304980384617,0.0741732035210243,-0.173994689167918,0.143639853044224,0.0571853903025864,-0.0478424155260629,-0.0746921479923792,1,0.0198997557104082,-0.0696237900742197,0.166912330589634,0.150895258051287,-0.0923843219793495,-0.113186576405756,0.0391948711603022,0.0187659622027248,-0.0242279416845174,0.231365753158278,-0.00288765382293239,0.163798977735356,0.140320938595208,0.0908236207309088,0.0787463237457683,-0.0462075632422239,-0.0962746243372198,0.0131705285113927,-0.0947806146255723,0.0992748205224688,0.122301937722777,-0.0551287439732049,-0.123576598443215,-0.0522403584241207,0.145505832756877,-0.0224294106271527,0.00520992637302692,-0.0706062826386875,0.105735337839647,0.0111363117996658,0.191855654826418,-0.098121251481312,0.0544783331994567,-0.156922976002423,0.102784779637998,-0.190290707107186,0.0246527661274401,-0.0387568365280927,-0.0121965974669495,-0.128438000204784,0.0239135832130254,-0.0112672582302029,0.103733684937006,0.0589432407123067,0.0412028447053819,0.0412184264051261,-0.00130950900936099,0.0722908525537166,0.120184692556256,-0.0840017469880441,-0.00549686683688224,-0.0164768830210824,0.0303202767027825,0.00155677380581527,-0.0959923331187216,0.154127436736819,-0.0179234436982855,-0.00985841039703924,-0.0297413136589467,0.0406061287834821,0.18040238915623,0.0625678441026092,-0.0464328656657968,-0.108431317655278,-0.0328159473141528,-0.148949370784764,0.152711430031158,0.00529366583928115,0.0846574049145917,0.115221441788889,0.0928613600820373,-0.158629490689437,0.0130784399411303,-0.0571868282427423,0.0409718253458576,0.107878184033852,0.0503094943049392,-0.00552925459508616,0.165289612342728,-0.152843490417912,-0.0654150206740027,0.0110533569576155,0.0885452417914006,0.0650229057849889,-0.0540983485228112,-0.0265778507550591,-0.0207190441160549,-0.100338520233431,-0.0366300965389326,0.0429725054098905,-0.0388706480154147,-0.109113504961391,-0.148693104963999,-0.15438894935594,-0.0474842644949287,-0.0161584844345552,-0.0309043694052592,0.0632137577829249,0.00154829870282365,0.0719491695190278,0.0205759685041599,0.0247678818337778,-0.111746198519469,-0.12860100333253,0.0373601654698859,-0.158901901706392,-0.0261321492195322,0.0961207785616991,-0.120427210262823,-0.0904247077864313,0.112150898356722,0.0188939075777305,0.0841769530003392,0.106767565544548,0.165251860698672,0.0489746729524731,-0.0107583307954944
