"number_edges_cminet","number_edges_phy","TP","F_score"
491,469,383,0.797916666666667
491,510,373,0.745254745254745
491,468,363,0.7570385818561
491,537,400,0.778210116731517
491,539,403,0.78252427184466
491,543,400,0.773694390715667
491,537,392,0.762645914396887
491,486,385,0.788126919140225
491,541,392,0.75968992248062
491,562,394,0.748338081671415
491,571,390,0.734463276836158
491,551,396,0.760076775431862
491,541,388,0.751937984496124
491,485,376,0.770491803278688
491,472,382,0.793354101765317
491,564,395,0.748815165876777
491,551,399,0.765834932821497
491,565,403,0.763257575757576
491,533,395,0.771484375
491,493,382,0.776422764227642
491,553,410,0.78544061302682
491,490,361,0.73598369011213
491,574,403,0.756807511737089
491,545,389,0.750965250965251
491,570,405,0.763430725730443
491,549,393,0.755769230769231
491,490,386,0.786952089704383
491,487,369,0.754601226993865
491,561,411,0.781368821292776
491,503,366,0.736418511066398
491,480,380,0.7826982492276
491,572,383,0.720602069614299
491,575,389,0.729831144465291
491,552,398,0.763183125599233
491,517,401,0.795634920634921
491,529,371,0.727450980392157
491,563,408,0.774193548387097
491,489,391,0.797959183673469
491,548,387,0.744947064485082
491,499,376,0.75959595959596
491,561,395,0.750950570342205
491,490,371,0.756371049949032
491,556,421,0.804202483285578
491,477,379,0.783057851239669
491,560,402,0.764985727878211
491,490,382,0.778797145769623
491,542,388,0.751210067763795
491,533,378,0.73828125
491,539,396,0.768932038834952
491,550,412,0.791546589817483
