"number_edges_cminet","number_edges_phy","TP","F_score"
87,88,82,0.937142857142857
87,88,81,0.925714285714286
87,89,81,0.920454545454545
87,85,79,0.918604651162791
87,85,79,0.918604651162791
87,86,79,0.913294797687861
87,84,78,0.912280701754386
87,87,79,0.908045977011494
87,81,76,0.904761904761905
87,81,76,0.904761904761905
87,88,79,0.902857142857143
87,82,76,0.899408284023669
87,89,79,0.897727272727273
87,89,79,0.897727272727273
87,89,79,0.897727272727273
87,87,78,0.896551724137931
87,85,77,0.895348837209302
87,83,76,0.894117647058823
87,84,76,0.888888888888889
87,91,79,0.887640449438202
87,78,73,0.884848484848485
87,81,74,0.880952380952381
87,79,73,0.879518072289157
87,79,73,0.879518072289157
87,79,73,0.879518072289157
87,80,73,0.874251497005988
87,87,76,0.873563218390805
87,83,74,0.870588235294118
87,86,75,0.867052023121387
87,75,70,0.864197530864198
87,75,70,0.864197530864198
87,80,72,0.862275449101796
87,78,71,0.860606060606061
87,85,74,0.86046511627907
87,85,74,0.86046511627907
87,81,72,0.857142857142857
87,89,75,0.852272727272727
87,89,75,0.852272727272727
87,82,72,0.85207100591716
87,94,77,0.850828729281768
87,90,75,0.847457627118644
87,76,69,0.846625766871166
87,76,69,0.846625766871166
87,77,69,0.841463414634146
87,89,74,0.840909090909091
87,70,66,0.840764331210191
87,92,74,0.8268156424581
87,78,67,0.812121212121212
87,79,62,0.746987951807229
87,75,60,0.740740740740741
