"number_edges_cminet","number_edges_phy","TP","F_score"
349,323,252,0.75
349,340,229,0.664731494920174
349,312,230,0.695915279878971
349,406,277,0.733774834437086
349,390,264,0.71447902571042
349,399,261,0.697860962566845
349,401,261,0.696
349,323,245,0.729166666666667
349,422,257,0.666666666666667
349,404,260,0.690571049136786
349,408,249,0.657859973579921
349,395,254,0.682795698924731
349,386,255,0.693877551020408
349,348,254,0.72883787661406
349,320,249,0.744394618834081
349,414,260,0.681520314547837
349,406,256,0.678145695364238
349,422,273,0.708171206225681
349,407,269,0.711640211640212
349,345,244,0.703170028818444
349,419,281,0.731770833333333
349,338,235,0.684133915574964
349,422,262,0.679636835278859
349,418,262,0.683181225554107
349,435,276,0.704081632653061
349,407,268,0.708994708994709
349,339,253,0.73546511627907
349,335,240,0.701754385964912
349,409,272,0.717678100263852
349,335,220,0.64327485380117
349,352,252,0.718972895863053
349,412,244,0.641261498028909
349,426,252,0.650322580645161
349,414,257,0.673656618610747
349,376,277,0.764137931034483
349,372,248,0.687933425797503
349,419,278,0.723958333333333
349,351,257,0.734285714285714
349,420,269,0.699609882964889
349,347,236,0.67816091954023
349,414,271,0.710353866317169
349,340,242,0.702467343976778
349,414,277,0.72608125819135
349,349,250,0.716332378223496
349,418,268,0.698826597131682
349,351,256,0.731428571428571
349,408,267,0.705416116248349
349,379,246,0.675824175824176
349,397,259,0.694369973190349
349,396,276,0.740939597315436
