"number_edges_cminet","number_edges_phy","TP","F_score"
805,837,632,0.76979293544458
805,845,628,0.761212121212121
805,804,612,0.76072094468614
805,840,623,0.757446808510638
805,830,616,0.753516819571865
805,825,613,0.752147239263804
805,859,625,0.751201923076923
805,856,621,0.747742323901264
805,836,613,0.747105423522242
805,823,605,0.743243243243243
805,874,622,0.740917212626564
805,856,615,0.74051776038531
805,848,610,0.73805202661827
805,833,604,0.737484737484738
805,857,612,0.736462093862816
805,843,605,0.734223300970874
805,817,595,0.733662145499383
805,904,626,0.732592159157402
805,828,598,0.732394366197183
805,821,591,0.726937269372694
805,846,600,0.726832222895215
805,831,594,0.726161369193154
805,872,606,0.722719141323792
805,851,598,0.722222222222222
805,846,596,0.72198667474258
805,822,582,0.715427166564229
805,864,597,0.715398442180947
805,800,574,0.715264797507788
805,843,588,0.713592233009709
805,845,588,0.712727272727273
805,837,585,0.712545676004872
805,821,579,0.712177121771218
805,846,586,0.709872804360993
805,818,576,0.709796672828096
805,842,583,0.707953855494839
805,807,569,0.705955334987593
805,840,580,0.70516717325228
805,877,592,0.703923900118906
805,845,578,0.700606060606061
805,820,568,0.699076923076923
805,822,567,0.696988322065151
805,833,568,0.693528693528694
805,805,557,0.691925465838509
805,850,571,0.690030211480362
805,790,549,0.688401253918495
805,851,568,0.685990338164251
805,856,567,0.682721252257676
805,847,563,0.681598062953995
805,839,556,0.67639902676399
805,875,546,0.65
