"number_edges_cminet","number_edges_phy","TP","F_score"
136,130,102,0.766917293233083
136,149,118,0.828070175438596
136,118,100,0.78740157480315
136,156,112,0.767123287671233
136,138,114,0.832116788321168
136,150,121,0.846153846153846
136,125,106,0.812260536398468
136,160,119,0.804054054054054
136,150,114,0.797202797202797
136,126,109,0.83206106870229
136,150,118,0.825174825174825
136,144,116,0.828571428571429
136,145,112,0.797153024911032
136,135,110,0.811808118081181
136,159,124,0.840677966101695
136,161,119,0.801346801346801
136,128,111,0.840909090909091
136,135,113,0.833948339483395
136,147,114,0.80565371024735
136,150,118,0.825174825174825
136,138,112,0.817518248175182
136,148,118,0.830985915492958
136,156,118,0.808219178082192
136,137,109,0.798534798534799
136,137,121,0.886446886446886
136,178,118,0.751592356687898
136,133,107,0.795539033457249
136,138,119,0.868613138686131
136,138,109,0.795620437956204
136,122,105,0.813953488372093
136,131,110,0.823970037453183
136,156,120,0.821917808219178
136,181,127,0.801261829652997
136,149,115,0.807017543859649
136,156,117,0.801369863013699
136,146,116,0.822695035460993
136,143,116,0.831541218637993
136,134,111,0.822222222222222
136,118,104,0.818897637795276
136,129,110,0.830188679245283
136,144,114,0.814285714285714
136,143,116,0.831541218637993
136,144,117,0.835714285714286
136,153,120,0.830449826989619
136,140,108,0.782608695652174
136,139,110,0.8
136,156,120,0.821917808219178
136,145,116,0.825622775800712
136,149,119,0.835087719298246
136,158,121,0.82312925170068
